id,user_id,created_at,closed_at,city_of_booking,start_date,end_date,cnt_of_person,min_price,max_price,booking_id,rules,meals,pets,parking,accessibility,facilities,search_settings,room_size,kids,pool_n_beach,sport,transfer,business,rating,score,other,search_mode,ai_chat_id
100767,1313,2026-02-05 01:33:00,2026-02-05 01:38:00,Wroclaw,2026-02-14,2026-02-16,4,75,150,,,,,,,Kitchen,,0,,,,,,4,3,,ai,5177
100768,1498,2026-03-01 16:22:00,,Wroclaw,2026-03-05,2026-03-10,4,85,150,,Free cancellation,,,,Accessible bed height,Kitchen,,57,,,,,,1,1,,ai,7476
100769,1348,2026-02-23 02:20:00,2026-02-23 02:33:00,Warsaw,2026-03-01,2026-03-03,4,150,521,,Late check-out,"Lunch, All inclusive",,,Spacious room layout,"Blackout curtains, Room service",,93,,,"Gym, Sauna",Shuttle service,,1,6,"English-speaking staff, Historical building, Dutch-speaking staff",manual,
100770,1445,2026-02-28 21:02:00,2026-02-28 21:05:00,Gdansk,2026-03-24,2026-03-25,3,50,436,,,,,,,Beachfront,,90,"Family-friendly,Playground or Playroom",,,,,3,1,,ai,8414
100771,1056,2026-03-24 19:01:00,2026-03-24 19:06:00,Wroclaw,2026-04-01,2026-04-02,4,81,150,99606,,,,,,Kitchen,,0,,,,,,3,2,,ai,6031
100772,1006,2026-05-03 12:32:00,2026-05-03 12:35:00,Warsaw,2026-05-20,2026-05-26,2,1921,2000,,,,,,,,,0,,Any pool,"Gym,Spa",,,5,9,,ai,8816
100773,1398,2026-02-17 22:58:00,2026-02-17 23:06:00,Prague,2026-02-25,2026-03-03,1,0,417,87746,,,"No pet deposit, Pet-welcome bonus, Up to 15kg pet allowed",,"Accessible bathroom, Door width ≥ 80 cm",,"Hide no reacted offers, Hide liked offers, Hide disliked rooms",29,Kids-friendly bathroom,,"Gym, Spa",,Coworking lounge,5,1,,manual,
100774,1290,2026-03-25 20:15:00,,Warsaw,2026-04-24,2026-04-27,2,1940,2000,,,,Pet-welcome bonus,,,,,0,,Any pool,"Gym,Spa",,,5,9,,ai,6210
100775,1127,2026-01-26 18:28:00,2026-01-26 18:38:00,Prague,2026-02-09,2026-02-16,2,50,646,,"Free cancellation, Early check-in, Late check-out",,"Pet-welcome bonus, Pets welcome in the restaurant",parking,Spacious room layout,,,59,,"Heated pool, Any pool, Indoor pool","Sauna, Gym, Spa",Shuttle service,Coworking lounge,1,9,Multilingual staff,manual,
100776,1170,2026-04-03 15:50:00,,Krakow,2026-04-26,2026-04-27,1,100,516,,,Breakfast,,parking,,Soundproof room,,53,,,,,,4,7,,ai,8058
100777,1223,2026-04-30 00:19:00,,Wroclaw,2026-05-14,2026-05-17,1,100,523,,"Late check-out, Free cancellation, Early check-in","All meals, All inclusive, Lunch",,parking,,,,85,TV for kids,,Sauna,,Coworking lounge,2,4,,manual,
100778,1203,2026-01-01 19:06:00,,Berlin,2026-01-11,2026-01-18,1,50,416,,,,,,Accessible property,"Room size 30m2 +, Bike rental/services",Hide liked offers,88,,"Any pool, Indoor pool","Gym, Sauna, Spa",,Coworking lounge,1,1,"Dutch-speaking staff, Design hotel, English-speaking staff",manual,
100779,1170,2026-01-29 08:28:00,2026-01-29 08:33:00,Warsaw,2026-01-31,2026-02-07,2,0,428,81935,"Late check-out, Early check-in",,20+ kg pet allowed,parking,"Door width ≥ 80 cm, Hard flooring, Wheelchair-accessible elevator","Indoor fireplace, Crib/Cot available, Contactless check-in/out",,0,"Family-friendly, Kids-friendly bathroom, Playground or Playroom",,"Gym, Spa, Sauna",Shuttle service,,5,10,"Boutique hotel, Design hotel",manual,
100780,1258,2026-03-09 16:12:00,2026-03-09 16:13:00,Wroclaw,2026-03-20,2026-03-22,5,88,150,,Late check-out,,,,,Kitchen,,97,Kids-friendly bathroom,,,,,4,1,,ai,7435
100781,1174,2026-03-22 03:36:00,,Paris,2026-04-07,2026-04-10,2,0,351,,,"Dinner, All meals, Lunch",,parking,Hard flooring,"Garden, Coffee/Tea maker, Extra bed available","Hide disliked rooms, Hide no reacted offers",0,"Safe balcony, Playground or Playroom, TV for kids",,,Shuttle service,Coworking lounge,5,1,"Design hotel, English-speaking staff, Multilingual staff",manual,
100782,1255,2026-05-22 05:13:00,,Prague,2026-05-27,2026-06-01,1,0,238,,"Early check-in, Late check-out, Free cancellation","All inclusive, Dinner","Cats allowed, Dogs allowed",,Hard flooring,Fishing,"Hide liked offers, Hide disliked rooms, Hide no reacted offers",22,"Safe balcony, Entertainment for kids, Babysitting",,Spa,Shuttle service,Coworking lounge,3,1,,manual,
100783,1351,2026-05-21 16:40:00,,Krakow,2026-05-26,2026-05-29,1,100,613,,,Breakfast,In-room pet station,parking,,Soundproof room,,98,Child-friendly menu,,,,,5,1,,ai,5838
100784,1252,2026-01-25 15:42:00,,Krakow,2026-02-10,2026-02-12,2,100,588,,,Breakfast,,parking,Hard flooring,Soundproof room,,0,,,,,,2,8,Design hotel,ai,8249
100785,1197,2026-02-17 21:05:00,2026-02-17 21:22:00,Paris,2026-02-22,2026-02-27,2,50,695,,,"Dinner, Lunch, All meals",Up to 10kg pet allowed,parking,,"Tennis court, Ski access & services",,99,"Child-friendly menu, Family-friendly, TV for kids",,"Gym, Spa, Sauna",Shuttle service,Coworking lounge,1,1,,manual,
100786,1253,2026-05-11 14:01:00,2026-05-11 14:05:00,Warsaw,2026-05-20,2026-05-22,4,100,783,,,,All pets allowed,parking,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,20,,,,,,5,7,,ai,5494
100787,1307,2026-03-12 05:50:00,2026-03-12 06:12:00,Wroclaw,2026-03-19,2026-03-22,2,0,364,,,"Dinner, Lunch",Additional pet services,,"Door width ≥ 80 cm, Wheelchair-accessible elevator, Spacious room layout","In-room safe, Hiking, BBQ facilities",,0,,"Rooftop pool, Indoor pool",,Shuttle service,,1,9,"Multilingual staff, Design hotel, Historical building",manual,
100788,1305,2026-04-10 02:10:00,2026-04-10 02:24:00,Wroclaw,2026-04-25,2026-04-30,4,50,578,77537,,,,parking,"Wheelchair-accessible elevator, Accessible room, Accessible bed height","Mountain view, 24-hour front desk, Hiking",,25,,Rooftop pool,,Shuttle service,,5,5,"Design hotel, English-speaking staff",manual,
100789,1486,2026-01-25 02:56:00,,Warsaw,2026-02-09,2026-02-14,4,1926,2000,,,,Up to 15kg pet allowed,,,,,13,,Any pool,"Gym,Spa",,,5,9,,ai,7789
100790,1020,2026-04-20 13:33:00,2026-04-20 13:37:00,Warsaw,2026-05-15,2026-05-17,3,150,618,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,86,,,,,,1,8,,ai,7565
100791,1303,2026-01-16 23:49:00,,Krakow,2026-02-02,2026-02-03,3,0,170,,,Breakfast,,parking,,Soundproof room,,64,,,,,,1,10,,ai,7146
100792,1237,2026-01-11 03:14:00,,Wroclaw,2026-01-13,2026-01-15,3,85,150,,,,,,,Kitchen,,0,,,,,,3,3,,ai,5120
100793,1343,2026-05-19 05:27:00,2026-05-19 05:52:00,Berlin,2026-06-18,2026-06-19,3,150,908,,"Early check-in, Late check-out, Free cancellation",All inclusive,,,"Door width ≥ 80 cm, Hard flooring",,"Hide disliked rooms, Hide no reacted offers",90,Kids-friendly bathroom,,Sauna,,,4,10,English-speaking staff,manual,
100794,1229,2026-01-17 08:57:00,2026-01-17 09:01:00,Gdansk,2026-01-21,2026-01-28,2,150,352,,,,,,,Beachfront,,61,"Family-friendly,Playground or Playroom",,,,,4,4,,ai,7299
100795,1323,2026-02-13 03:15:00,,Gdansk,2026-03-07,2026-03-08,4,100,860,,,,,,,Beachfront,Hide disliked rooms,38,"Family-friendly,Playground or Playroom",,,,,2,10,,ai,8792
100796,1286,2026-04-08 23:54:00,,Warsaw,2026-04-16,2026-04-21,2,0,588,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,68,,Rooftop pool,,,,5,4,,ai,5138
100797,1262,2026-03-05 22:39:00,2026-03-05 22:43:00,Gdansk,2026-03-09,2026-03-13,2,0,595,,,,,,,Beachfront,,83,"Family-friendly,Playground or Playroom",,,,,3,5,,ai,7680
100798,1042,2026-02-09 02:18:00,,Warsaw,2026-03-02,2026-03-07,4,0,456,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,TV for kids,,,,,4,7,,ai,8403
100799,1391,2026-03-06 09:49:00,2026-03-06 10:12:00,Berlin,2026-04-03,2026-04-10,2,150,358,,Early check-in,,,parking,,"Air conditioning, Beach/pool towels, Golf course (on-site or nearby)","Hide liked offers, Hide no reacted offers",17,Family-friendly,"Heated pool, Any pool, Outdoor pool","Sauna, Gym",,,4,8,"Historical building, English-speaking staff",manual,
100800,1478,2026-03-26 12:48:00,2026-03-26 12:49:00,Gdansk,2026-03-30,2026-04-01,3,0,713,82977,,,,,,Beachfront,,54,"Family-friendly,Playground or Playroom",,Sauna,,,1,1,,ai,7935
100801,1497,2026-02-28 14:00:00,2026-02-28 14:01:00,Warsaw,2026-03-26,2026-03-28,2,100,558,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,53,,,,,,1,1,,ai,7210
100802,1013,2026-05-13 13:25:00,2026-05-13 13:29:00,Gdansk,2026-06-11,2026-06-17,1,100,885,81423,Early check-in,Breakfast,,,,Beachfront,,0,"Family-friendly,Playground or Playroom",,,,Coworking lounge,1,1,Boutique hotel,ai,8624
100803,1168,2026-04-21 18:11:00,2026-04-21 18:12:00,Warsaw,2026-05-15,2026-05-18,3,50,777,,,,All pets allowed,,Accessible public areas,"Wi-fi,Work desk,King/Queen-size 150+cm width",,90,,,,,,1,1,,ai,7635
100804,1290,2026-03-21 20:19:00,2026-03-21 20:22:00,Wroclaw,2026-04-08,2026-04-12,4,71,150,,,,,,,Kitchen,,0,,,,,,4,5,,ai,5396
100805,1252,2026-03-02 04:29:00,,Gdansk,2026-03-15,2026-03-20,1,100,385,,,,,,,Beachfront,,95,"Family-friendly,Playground or Playroom",,,,,4,1,Boutique hotel,ai,6949
100806,1467,2026-01-21 19:09:00,,Krakow,2026-02-20,2026-02-26,1,0,236,,"Free cancellation, Late check-out, Early check-in","Dinner, All inclusive",20+ kg pet allowed,,Step-free access,,,0,Family-friendly,,Gym,Shuttle service,,2,1,,manual,
100807,1425,2026-01-08 23:01:00,2026-01-08 23:06:00,Krakow,2026-01-15,2026-01-22,3,50,456,93547,,Breakfast,,parking,,Soundproof room,,42,,,,,,5,7,,ai,8671
100808,1027,2026-04-09 12:24:00,2026-04-09 12:28:00,Gdansk,2026-04-18,2026-04-22,1,0,310,,,,,parking,,Beachfront,,26,"Family-friendly,Playground or Playroom",,Sauna,,,5,1,,ai,5795
100809,1072,2026-05-03 22:22:00,2026-05-03 22:43:00,Gdansk,2026-05-18,2026-05-25,1,150,478,,,"Lunch, All inclusive, Dinner","20+ kg pet allowed, Cats allowed, Muzzle not required",parking,"Step-free access, Spacious room layout, Accessible parking on-site",,,43,"Playground or Playroom, Child-friendly menu, Babysitting",,,Shuttle service,Coworking lounge,1,7,"Boutique hotel, Dutch-speaking staff",manual,
100810,1393,2026-05-07 05:50:00,2026-05-07 05:51:00,Warsaw,2026-06-06,2026-06-08,3,1903,2000,77999,,,,,,Heating,,78,,Any pool,"Gym,Spa",,,5,9,,ai,7135
100811,1122,2026-04-12 07:51:00,2026-04-12 07:53:00,Warsaw,2026-05-06,2026-05-10,4,50,837,77818,Late check-out,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,44,Safe balcony,,,,Coworking lounge,5,9,,ai,7314
100812,1277,2026-05-13 19:58:00,,Warsaw,2026-05-20,2026-05-22,3,150,463,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,,,,,,4,6,,ai,6469
100813,1345,2026-04-17 12:57:00,2026-04-17 12:59:00,Warsaw,2026-04-26,2026-04-30,3,50,226,79490,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,,,,,,1,1,,ai,8253
100814,1432,2026-05-20 01:12:00,2026-05-20 01:29:00,Gdansk,2026-06-16,2026-06-17,1,150,890,,,,,parking,"Hard flooring, Spacious room layout, Accessible property",Sun loungers,"Hide disliked rooms, Hide no reacted offers, Hide liked offers",0,,"Indoor pool, Any pool","Sauna, Gym, Spa",Shuttle service,,1,7,"Historical building, English-speaking staff",manual,
100815,1433,2026-04-07 11:47:00,2026-04-07 11:50:00,Warsaw,2026-04-21,2026-04-28,3,1906,2000,80773,,,,parking,,,Hide disliked rooms,0,Babysitting,Any pool,"Gym,Spa",Shuttle service,,5,9,,ai,5145
100816,1397,2026-03-17 16:50:00,2026-03-17 17:03:00,Gdansk,2026-03-21,2026-03-25,1,100,519,,"Free cancellation, Early check-in, Late check-out","Dinner, All inclusive, Lunch","In-room pet station, Cats allowed, Toys for pets",,"Hard flooring, Accessible bathroom, Wheelchair-accessible elevator",,"Hide no reacted offers, Hide liked offers, Hide disliked rooms",0,"Kids-friendly bathroom, Babysitting",Outdoor pool,,Shuttle service,Coworking lounge,5,1,"Multilingual staff, Boutique hotel",manual,
100817,1403,2026-01-02 14:11:00,2026-01-02 14:16:00,Warsaw,2026-01-26,2026-02-02,2,0,489,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,51,,,,,,4,9,,ai,5236
100818,1384,2026-04-15 14:28:00,,Gdansk,2026-05-06,2026-05-12,2,0,194,,,,,parking,,Beachfront,,68,"Family-friendly,Playground or Playroom",,,,,5,1,,ai,5218
100819,1154,2026-02-05 02:38:00,2026-02-05 02:42:00,Warsaw,2026-02-24,2026-03-01,2,1945,2000,79257,,,Up to 10kg pet allowed,,,,,0,,Any pool,"Gym,Spa",,,5,9,,ai,6449
100820,1092,2026-04-22 09:46:00,2026-04-22 09:48:00,Warsaw,2026-04-28,2026-05-03,4,1901,2000,80008,,,,,,,Hide disliked rooms,31,,Any pool,"Gym,Spa",,,5,9,,ai,6192
100821,1324,2026-04-19 01:03:00,2026-04-19 01:09:00,Prague,2026-04-29,2026-05-01,2,50,268,,Late check-out,"All inclusive, Dinner",Towels for pets,parking,,"Garden, King/Queen-size 150+cm width","Hide disliked rooms, Hide no reacted offers",66,,,,Shuttle service,Coworking lounge,1,9,"Multilingual staff, Historical building",manual,
100822,1041,2026-02-27 12:28:00,2026-02-27 12:46:00,Wroclaw,2026-03-29,2026-03-31,2,150,811,,"Early check-in, Free cancellation","Breakfast, All inclusive","Allows 3 pets, Towels for pets, Cats allowed",parking,"Accessible parking on-site, Accessible public areas","24-hour front desk, Hair salon",Hide liked offers,0,"Babysitting, Safe balcony","Any pool, Heated pool","Spa, Gym, Sauna",,Coworking lounge,1,1,Multilingual staff,manual,
100823,1167,2026-04-16 03:20:00,,Warsaw,2026-04-30,2026-05-02,1,150,434,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,,,,,,1,5,,ai,8568
100824,1422,2026-01-24 16:23:00,2026-01-24 16:34:00,Krakow,2026-02-08,2026-02-13,4,100,331,,,Breakfast,"No pet vaccination required, Additional pet services",parking,,Terrace/Patio,"Hide liked offers, Hide no reacted offers",15,"TV for kids, Family-friendly, Child-friendly menu",,,Shuttle service,Coworking lounge,1,1,"Dutch-speaking staff, Multilingual staff",manual,
100825,1348,2026-02-02 10:59:00,2026-02-02 11:01:00,Warsaw,2026-02-08,2026-02-15,4,1913,2000,80505,,,,,,,,42,,Any pool,"Gym,Spa",,,5,9,,ai,5233
100826,1279,2026-05-21 13:08:00,2026-05-21 13:12:00,Warsaw,2026-06-11,2026-06-14,4,100,399,96618,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,33,,,,,,1,8,,ai,7311
100827,1274,2026-01-31 06:10:00,,Gdansk,2026-02-27,2026-03-02,3,100,276,,,"All inclusive, Breakfast, Dinner",,,"Accessible bed height, Spacious room layout",,,82,,,,,Coworking lounge,3,7,Multilingual staff,manual,
100828,1301,2026-01-28 10:09:00,2026-01-28 10:25:00,Krakow,2026-02-24,2026-03-02,1,0,209,96775,Early check-in,"Lunch, Dinner, All inclusive","Toys for pets, Allows 3+ pets",parking,,"Grab-and-go snacks (snack bar or vending machines), Luggage storage",Hide disliked rooms,0,"Child-friendly menu, Family-friendly, Kids-friendly bathroom",,"Gym, Spa, Sauna",Shuttle service,Coworking lounge,1,2,,manual,
100829,1491,2026-02-28 01:48:00,,Warsaw,2026-03-04,2026-03-07,4,1927,2000,,,,,parking,,,,96,,Any pool,"Gym,Spa",Shuttle service,,5,9,,ai,5811
100830,1472,2026-01-24 07:52:00,,Krakow,2026-02-06,2026-02-09,4,150,619,,,Breakfast,,parking,,Soundproof room,Hide no reacted offers,79,,,,,,1,9,,ai,6092
100831,1236,2026-04-15 10:18:00,2026-04-15 10:34:00,Krakow,2026-05-09,2026-05-11,1,150,532,,,"All inclusive, Lunch, Breakfast","Pet walking area nearby, No pet deposit, Muzzle not required",,,Private bathroom,"Hide liked offers, Hide no reacted offers, Hide disliked rooms",68,,Indoor pool,"Sauna, Gym, Spa",Shuttle service,Coworking lounge,5,1,"Boutique hotel, English-speaking staff, Historical building",manual,
100832,1224,2026-01-03 21:06:00,2026-01-03 21:30:00,Wroclaw,2026-01-17,2026-01-23,1,50,681,,"Late check-out, Free cancellation","All meals, Lunch, Breakfast","Up to 20kg pet allowed, Dogs allowed, No pet deposit",parking,"Accessible bed height, Accessible public areas",,,0,,"Heated pool, Outdoor pool, Any pool",,,,1,10,,manual,
100833,1411,2026-01-16 19:36:00,2026-01-16 19:40:00,Warsaw,2026-01-31,2026-02-07,3,1906,2000,92770,,,,,,,,0,,Any pool,"Gym,Spa",Shuttle service,,5,9,English-speaking staff,ai,8357
100834,1340,2026-02-08 00:30:00,2026-02-08 00:35:00,Wroclaw,2026-02-19,2026-02-24,3,87,150,,,,,,,Kitchen,,64,,,,,Coworking lounge,1,4,,ai,8572
100835,1233,2026-05-18 08:35:00,2026-05-18 08:47:00,Paris,2026-05-29,2026-06-04,3,150,773,,"Late check-out, Early check-in",Dinner,,,,,,0,"Babysitting, Entertainment for kids","Outdoor pool, Heated pool",,Shuttle service,Coworking lounge,3,7,,manual,
100836,1162,2026-01-04 04:51:00,2026-01-04 04:55:00,Krakow,2026-01-10,2026-01-17,4,50,629,94834,,Breakfast,,parking,Accessible property,Soundproof room,,14,,,,,Coworking lounge,2,1,,ai,6274
100837,1259,2026-03-12 09:09:00,2026-03-12 09:10:00,Wroclaw,2026-04-05,2026-04-06,5,81,150,84115,,,,,,Kitchen,,21,,,Sauna,,,1,6,,ai,6667
100838,1000,2026-02-07 16:54:00,2026-02-07 17:08:00,Gdansk,2026-03-04,2026-03-07,1,0,760,84469,"Early check-in, Late check-out",,"Additional pet services, Up to 10kg pet allowed, Towels for pets",,,"Grab-and-go snacks (snack bar or vending machines), Terrace/Patio, Bathroom with rain shower",Hide liked offers,72,Babysitting,"Indoor pool, Any pool",,Shuttle service,Coworking lounge,1,1,,manual,
100839,1072,2026-01-17 01:02:00,,Krakow,2026-01-27,2026-01-28,1,50,523,,"Free cancellation, Late check-out, Early check-in","All meals, Breakfast",,parking,,"Daily housekeeping, Blackout curtains, Garden",,71,"Babysitting, Safe balcony","Any pool, Outdoor pool, Indoor pool",,Shuttle service,,4,1,,manual,
100840,1172,2026-02-16 22:14:00,2026-02-16 22:30:00,Warsaw,2026-03-16,2026-03-21,2,150,664,88854,Free cancellation,,Pet fee less than €20 per night,,Accessible room,,,0,"Kids-friendly bathroom, Babysitting",Indoor pool,"Gym, Sauna, Spa",Shuttle service,,3,1,"Boutique hotel, Historical building, Dutch-speaking staff",manual,
100841,1043,2026-01-14 20:02:00,,Krakow,2026-01-20,2026-01-23,3,0,331,,,Breakfast,,parking,,Soundproof room,,13,Family-friendly,,,,,5,1,,ai,5452
100842,1261,2026-02-28 20:39:00,2026-02-28 20:43:00,Gdansk,2026-03-07,2026-03-13,3,150,528,84015,Free cancellation,,Unattended pets allowed,,,Beachfront,,99,"Family-friendly,Playground or Playroom",,Gym,,,2,1,,ai,7351
100843,1305,2026-01-18 19:09:00,2026-01-18 19:28:00,Krakow,2026-01-24,2026-01-29,1,150,454,,,,,,,Connecting rooms,"Hide disliked rooms, Hide liked offers, Hide no reacted offers",67,,,Sauna,Shuttle service,Coworking lounge,1,10,,manual,
100844,1128,2026-01-28 14:10:00,2026-01-28 14:23:00,Wroclaw,2026-02-06,2026-02-07,1,150,619,81275,"Free cancellation, Early check-in, Late check-out",Lunch,"Allows 2 pets, Up to 20kg pet allowed, Up to 15kg pet allowed",,,,Hide no reacted offers,59,"Babysitting, Family-friendly, Safe balcony",,"Sauna, Spa",,,1,1,"Design hotel, Multilingual staff",manual,
100845,1026,2026-04-26 04:41:00,2026-04-26 04:43:00,Gdansk,2026-04-29,2026-05-06,3,0,167,82160,,,,,,Beachfront,,0,"Family-friendly,Playground or Playroom",,,,,5,6,,ai,5959
100846,1022,2026-04-21 05:19:00,2026-04-21 05:24:00,Warsaw,2026-05-20,2026-05-27,3,0,337,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,57,,,,Shuttle service,,5,10,,ai,7249
100847,1167,2026-02-16 11:07:00,2026-02-16 11:10:00,Krakow,2026-02-22,2026-02-27,2,0,427,,,Breakfast,,parking,,Soundproof room,,40,,,,,,3,6,,ai,5714
100848,1006,2026-03-11 01:50:00,2026-03-11 02:13:00,Paris,2026-03-26,2026-04-02,4,50,340,,Early check-in,,Cats allowed,parking,"Wheelchair-accessible elevator, Accessible room","Blackout curtains, Casino, Connecting rooms",,0,"Entertainment for kids, Family-friendly, Playground or Playroom",Any pool,"Sauna, Spa",,Coworking lounge,3,1,"Dutch-speaking staff, Boutique hotel, Design hotel",manual,
100849,1162,2026-01-24 12:31:00,2026-01-24 12:52:00,Wroclaw,2026-01-30,2026-01-31,3,50,325,,"Free cancellation, Late check-out",,,parking,Wheelchair-accessible elevator,,,18,"Safe balcony, Playground or Playroom, Entertainment for kids",Rooftop pool,"Gym, Spa",Shuttle service,,1,1,,manual,
100850,1329,2026-02-12 06:28:00,2026-02-12 06:29:00,Warsaw,2026-03-13,2026-03-20,2,1902,2000,91423,,,,,,,,0,,Any pool,"Gym,Spa",,,5,9,,ai,8897
100851,1468,2026-01-22 04:31:00,2026-01-22 04:46:00,Wroclaw,2026-02-20,2026-02-27,4,0,230,84401,"Late check-out, Early check-in, Free cancellation","Breakfast, Dinner, Lunch",Allows 3 pets,,"Accessible bed height, Accessible bathroom, Hard flooring","Contactless check-in/out, Daily housekeeping, Meeting/Conference facilities","Hide no reacted offers, Hide liked offers",47,"Babysitting, Entertainment for kids, Kids-friendly bathroom",,"Sauna, Gym, Spa",Shuttle service,Coworking lounge,4,1,"Historical building, Design hotel, Dutch-speaking staff",manual,
100852,1355,2026-04-30 02:52:00,2026-04-30 02:54:00,Gdansk,2026-05-20,2026-05-21,1,0,289,89373,,,,,,Beachfront,,0,"Family-friendly,Playground or Playroom",,,,Coworking lounge,2,1,,ai,7536
100853,1119,2026-03-24 21:02:00,2026-03-24 21:06:00,Gdansk,2026-04-19,2026-04-22,2,50,388,98258,,,,,,Beachfront,Hide liked offers,49,"Family-friendly,Playground or Playroom",,,Shuttle service,,2,10,Multilingual staff,ai,6842
100854,1190,2026-03-31 16:29:00,,Gdansk,2026-04-21,2026-04-26,2,50,359,,"Early check-in, Free cancellation","All meals, All inclusive, Dinner","No pet vaccination required, Up to 10kg pet allowed",parking,,"Water park access, Bathroom with rain shower, Tour/ticket assistance","Hide no reacted offers, Hide liked offers",29,,,"Gym, Spa",Shuttle service,,5,10,"Boutique hotel, Dutch-speaking staff, English-speaking staff",manual,
100855,1296,2026-01-11 21:30:00,2026-01-11 21:43:00,Paris,2026-01-22,2026-01-26,1,100,527,80488,Late check-out,,Toys for pets,parking,"Spacious room layout, Accessible bed height","Garden, Air conditioning",,10,"Entertainment for kids, Safe balcony",Indoor pool,Sauna,Shuttle service,Coworking lounge,4,1,"Dutch-speaking staff, English-speaking staff, Historical building",manual,
100856,1216,2026-03-16 15:55:00,2026-03-16 16:10:00,Krakow,2026-03-25,2026-03-29,2,50,468,,Late check-out,,,parking,,,"Hide no reacted offers, Hide disliked rooms, Hide liked offers",0,Child-friendly menu,,"Gym, Spa",,,1,1,"Dutch-speaking staff, English-speaking staff",manual,
100857,1178,2026-01-25 10:47:00,2026-01-25 11:12:00,Berlin,2026-01-30,2026-02-05,1,100,324,86144,Late check-out,Dinner,"Unattended pets allowed, Pets allowed in public areas",,"Door width ≥ 80 cm, Accessible room, Accessible property",,Hide no reacted offers,0,"Child-friendly menu, TV for kids","Heated pool, Any pool",,,Coworking lounge,1,1,"Design hotel, Historical building",manual,
100858,1220,2026-02-17 03:07:00,,Krakow,2026-02-25,2026-02-28,4,100,250,,"Late check-out, Free cancellation, Early check-in",,Dogs allowed,,"Accessible property, Door width ≥ 80 cm",King/Queen-size 150+cm width,Hide liked offers,0,"Child-friendly menu, Family-friendly",,,Shuttle service,Coworking lounge,5,5,"Historical building, Multilingual staff",manual,
100859,1002,2026-01-30 14:13:00,,Krakow,2026-02-01,2026-02-07,2,50,757,,"Free cancellation, Early check-in","Lunch, All meals, Breakfast","Unattended pets allowed, Pets allowed in public areas",,,"Naturist-friendly, Crib/Cot available, Safe for toddlers and kids","Hide no reacted offers, Hide liked offers, Hide disliked rooms",10,,"Indoor pool, Heated pool, Any pool",,Shuttle service,Coworking lounge,5,1,Multilingual staff,manual,
100860,1076,2026-02-23 19:41:00,2026-02-23 19:42:00,Wroclaw,2026-02-27,2026-03-06,4,60,150,82557,,,,,,Kitchen,,88,,,,,,1,1,,ai,7373
100861,1257,2026-02-03 15:52:00,2026-02-03 15:54:00,Wroclaw,2026-02-14,2026-02-16,4,52,150,76522,,,,,,Kitchen,Hide no reacted offers,25,,,,Shuttle service,,4,5,,ai,7102
100862,1254,2026-01-06 09:22:00,,Warsaw,2026-01-24,2026-01-25,3,100,251,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,,,,,,5,3,Boutique hotel,ai,6084
100863,1269,2026-04-21 12:50:00,2026-04-21 12:53:00,Krakow,2026-05-06,2026-05-09,1,50,586,,,Breakfast,,parking,Accessible bathroom,Soundproof room,,0,,,,,,1,5,,ai,5998
100864,1463,2026-01-16 20:27:00,2026-01-16 20:30:00,Krakow,2026-02-14,2026-02-20,1,50,775,86372,,Breakfast,,parking,,Soundproof room,,31,,,,,Coworking lounge,1,1,,ai,7607
100865,1455,2026-04-18 15:29:00,2026-04-18 15:38:00,Paris,2026-04-22,2026-04-27,1,50,708,,,"All inclusive, All meals, Breakfast",Pets welcome in the restaurant,parking,"Accessible public areas, Accessible parking on-site",,,67,"Playground or Playroom, Kids-friendly bathroom",,Gym,,Coworking lounge,2,8,"English-speaking staff, Multilingual staff, Boutique hotel",manual,
100866,1488,2026-05-20 00:22:00,2026-05-20 00:26:00,Gdansk,2026-06-08,2026-06-14,4,150,372,83725,,,,,,Beachfront,,13,"Family-friendly,Playground or Playroom",,,,,3,6,,ai,7098
100867,1408,2026-02-06 05:29:00,,Wroclaw,2026-02-25,2026-03-03,4,56,150,,,,,,,Kitchen,,65,,,,Shuttle service,,1,5,,ai,8770
100868,1337,2026-04-22 22:02:00,2026-04-22 22:13:00,Gdansk,2026-04-30,2026-05-05,1,100,735,99800,,All meals,,,Accessible bed height,,,44,"Child-friendly menu, TV for kids, Playground or Playroom","Outdoor pool, Heated pool","Gym, Spa, Sauna",,Coworking lounge,1,6,,manual,
